Date,Open,High,Low,Close,Adj Close,Volume
2003-02-03,86.13999938964844,86.80999755859375,85.91999816894531,86.2300033569336,57.329917907714844,39696000
2003-02-04,85.30999755859375,85.75,84.30000305175781,85.37999725341797,56.764801025390625,43633400
2003-02-05,85.75,86.54000091552734,84.4800033569336,84.8499984741211,56.412445068359375,55270600
2003-02-06,84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,56.14650344848633,53638000
2003-02-07,84.91000366210938,84.98999786376953,82.97000122070312,83.41999816894531,55.46168518066406,43165000
2003-02-10,83.45999908447266,84.12999725341797,82.6500015258789,84.01000213623047,55.85395812988281,45455900
2003-02-11,84.37000274658203,84.87999725341797,82.83000183105469,83.43000030517578,55.46835708618164,46861000
2003-02-12,83.16000366210938,83.62000274658203,82.08999633789062,82.0999984741211,54.58409118652344,35873600
2003-02-13,82.1500015258789,82.66000366210938,81.0,82.3499984741211,54.75029373168945,57934100
2003-02-14,82.37000274658203,84.19999694824219,81.81999969482422,84.1500015258789,55.94704818725586,59580900
2003-02-18,84.52999877929688,85.80000305175781,84.38999938964844,85.62999725341797,56.9310417175293,39492700
2003-02-19,85.31999969482422,85.47000122070312,84.27999877929688,85.18000030517578,56.63184356689453,31432000
2003-02-20,85.20999908447266,85.41999816894531,84.05000305175781,84.33000183105469,56.06671905517578,29280100
2003-02-21,84.37999725341797,85.73999786376953,83.45999908447266,85.18000030517578,56.63184356689453,60955800
2003-02-24,84.93000030517578,85.0,83.58999633789062,83.80000305175781,55.71434020996094,30628600
2003-02-25,82.94999694824219,84.48999786376953,82.22000122070312,84.47000122070312,56.15979766845703,56770600
2003-02-26,84.0199966430664,84.52999877929688,83.08000183105469,83.23999786376953,55.342018127441406,37787200
2003-02-27,83.69999694824219,84.75,83.16000366210938,84.33999633789062,56.07337951660156,51126000
2003-02-28,84.47000122070312,85.2300033569336,84.16000366210938,84.9000015258789,56.445682525634766,43666800
2003-03-03,85.26000213623047,85.77999877929688,83.72000122070312,84.08999633789062,55.90716552734375,42923100
2003-03-04,83.94999694824219,84.01000213623047,82.6500015258789,82.75,55.0162353515625,31440500
2003-03-05,82.61000061035156,83.54000091552734,82.36000061035156,83.44999694824219,55.481666564941406,43974700
2003-03-06,82.87000274658203,83.5199966430664,82.47000122070312,82.75,55.0162353515625,41217700
2003-03-07,81.61000061035156,83.98999786376953,81.43000030517578,83.31999969482422,55.39521789550781,63538000
2003-03-10,82.5999984741211,82.86000061035156,81.0999984741211,81.31999969482422,54.06552505493164,41014100
2003-03-11,81.4800033569336,82.0,80.4800033569336,80.5199966430664,53.53364562988281,48102700
2003-03-12,80.37999725341797,81.0999984741211,79.37999725341797,81.05999755859375,53.89265060424805,62459800
2003-03-13,82.18000030517578,83.91000366210938,81.52999877929688,83.86000061035156,55.75425338745117,72117800
2003-03-14,84.19999694824219,84.7699966430664,83.3499984741211,84.12999725341797,55.9337272644043,63951800
2003-03-17,83.45999908447266,86.94999694824219,83.22000122070312,86.77999877929688,57.695587158203125,88217500
2003-03-18,87.1500015258789,87.3499984741211,86.27999877929688,87.29000091552734,58.03464889526367,50792300
2003-03-19,87.27999877929688,88.16000366210938,86.68000030517578,87.95999908447266,58.48012924194336,49630800
2003-03-20,87.33000183105469,88.58999633789062,86.3499984741211,88.1500015258789,58.6064453125,67321600
2003-03-21,88.80000305175781,89.87999725341797,87.93000030517578,89.66999816894531,59.85740661621094,71165300
2003-03-24,88.0199966430664,88.13999938964844,86.3499984741211,86.69000244140625,57.86814880371094,65398900
2003-03-25,86.73999786376953,88.26000213623047,86.44000244140625,87.5199966430664,58.42219543457031,61040100
2003-03-26,87.55999755859375,87.8499984741211,86.80000305175781,87.08000183105469,58.12847137451172,45740800
2003-03-27,86.4000015258789,87.66000366210938,85.98999786376953,87.1500015258789,58.175209045410156,53120200
2003-03-28,86.47000122070312,87.27999877929688,86.25,86.70999908447266,57.88151168823242,32583000
2003-03-31,85.3499984741211,86.58999633789062,84.4000015258789,84.73999786376953,56.56645202636719,61119500
2003-04-01,85.25,86.38999938964844,84.91000366210938,86.04000091552734,57.43424606323242,53574000
2003-04-02,87.54000091552734,88.7699966430664,87.5,88.12000274658203,58.822723388671875,50431200
2003-04-03,88.87000274658203,88.98999786376953,87.6500015258789,87.69999694824219,58.542362213134766,48755500
2003-04-04,88.43000030517578,88.58999633789062,87.62000274658203,88.22000122070312,58.889469146728516,36250100
2003-04-07,90.33999633789062,90.8499984741211,87.97000122070312,88.05000305175781,58.775978088378906,69776200
2003-04-08,88.30000305175781,88.6500015258789,87.70999908447266,88.19000244140625,58.86944580078125,39712700
2003-04-09,88.36000061035156,89.0999984741211,86.7699966430664,87.02999877929688,58.09510803222656,55647300
2003-04-10,87.08999633789062,87.62999725341797,85.70999908447266,87.51000213623047,58.415531158447266,41812400
2003-04-11,88.16000366210938,88.69999694824219,86.86000061035156,87.1500015258789,58.175209045410156,47730100
2003-04-14,87.47000122070312,89.0,87.0,88.94999694824219,59.37677001953125,36711700
2003-04-15,88.83999633789062,89.77999877929688,88.41999816894531,89.77999877929688,59.930809020996094,49709800
2003-04-16,89.91000366210938,90.05999755859375,88.02999877929688,88.25,58.90945816040039,51788000
2003-04-17,88.30000305175781,89.72000122070312,88.19000244140625,89.55999755859375,59.78394317626953,37403100
2003-04-21,89.86000061035156,90.16000366210938,89.05999755859375,89.6500015258789,59.844032287597656,32052700
2003-04-22,89.0999984741211,91.55999755859375,88.88999938964844,91.33999633789062,60.9721565246582,59763600
2003-04-23,91.62000274658203,92.3499984741211,91.23999786376953,92.18000030517578,61.53288269042969,44227100
2003-04-24,91.52999877929688,92.08000183105469,90.95999908447266,91.36000061035156,60.98550033569336,49692400
2003-04-25,91.30000305175781,91.47000122070312,90.0199966430664,90.2300033569336,60.231224060058594,43917200
2003-04-28,90.44000244140625,92.19000244140625,90.30000305175781,91.79000091552734,61.27255630493164,46432900
2003-04-29,92.13999938964844,92.80000305175781,91.4000015258789,92.11000061035156,61.48616027832031,52017100
2003-04-30,91.91000366210938,92.56999969482422,91.41000366210938,91.91000366210938,61.35264587402344,48709100
2003-05-01,91.91999816894531,92.7300033569336,90.5,91.9000015258789,61.34596252441406,50240400
2003-05-02,91.55999755859375,93.47000122070312,91.48999786376953,93.20999908447266,62.220420837402344,50201500
2003-05-05,93.47000122070312,93.77999877929688,92.5,93.02999877929688,62.100284576416016,35437800
2003-05-06,93.04000091552734,94.37999725341797,93.0,93.91000366210938,62.68772506713867,44401000
2003-05-07,93.41999816894531,94.13999938964844,92.97000122070312,93.38999938964844,62.3405876159668,41413100
2003-05-08,92.5199966430664,93.33000183105469,92.27999877929688,92.44999694824219,61.713130950927734,40570700
2003-05-09,92.83000183105469,93.80000305175781,92.61000061035156,93.7300033569336,62.56755065917969,33608100
2003-05-12,93.5,95.12000274658203,93.27999877929688,94.87999725341797,63.335227966308594,35662300
2003-05-13,94.52999877929688,95.18000030517578,94.26000213623047,94.70999908447266,63.221736907958984,39253600
2003-05-14,95.08999633789062,95.23999786376953,93.91000366210938,94.51000213623047,63.088218688964844,32195100
2003-05-15,94.88999938964844,95.33000183105469,94.25,95.11000061035156,63.48875045776367,43879200
2003-05-16,94.88999938964844,95.44999694824219,94.26000213623047,94.87000274658203,63.32851791381836,38905000
2003-05-19,94.1500015258789,94.41999816894531,92.33000183105469,92.6500015258789,61.84662628173828,41606000
2003-05-20,92.81999969482422,93.02999877929688,91.58999633789062,92.45999908447266,61.719791412353516,55404600
2003-05-21,92.11000061035156,92.87999725341797,91.91000366210938,92.6500015258789,61.84662628173828,49333800
2003-05-22,92.94999694824219,94.05000305175781,92.68000030517578,93.56999969482422,62.46076583862305,38421800
2003-05-23,93.52999877929688,93.9800033569336,93.13999938964844,93.76000213623047,62.587562561035156,26155900
2003-05-27,93.30000305175781,95.83999633789062,93.06999969482422,95.4000015258789,63.682342529296875,43719200
2003-05-28,95.8499984741211,96.47000122070312,95.43000030517578,95.66999816894531,63.86257553100586,37727100
2003-05-29,95.87999725341797,96.81999969482422,95.08000183105469,95.41999816894531,63.695655822753906,50844200
2003-05-30,95.9000015258789,97.08999633789062,95.55999755859375,96.94999694824219,64.71699523925781,52529500
2003-06-02,97.52999877929688,98.44999694824219,96.66999816894531,97.3499984741211,64.98401641845703,50305500
2003-06-03,97.1500015258789,97.83999633789062,96.8499984741211,97.75,65.25102233886719,38254500
2003-06-04,97.66000366210938,99.3499984741211,97.56999969482422,99.16000366210938,66.19227600097656,49360700
2003-06-05,98.58000183105469,99.6500015258789,98.2699966430664,99.6500015258789,66.51932525634766,46262400
2003-06-06,100.4000015258789,101.4000015258789,99.12999725341797,99.26000213623047,66.25900268554688,60356800
2003-06-09,98.7699966430664,99.0999984741211,97.7699966430664,98.25,65.58475494384766,37808500
2003-06-10,98.45999908447266,99.26000213623047,98.19000244140625,99.25,66.25234985351562,29965900
2003-06-11,99.16000366210938,100.38999938964844,98.70999908447266,100.30000305175781,66.95321655273438,37610200
2003-06-12,100.75,100.9000015258789,99.62000274658203,100.61000061035156,67.16017150878906,36442000
2003-06-13,100.61000061035156,100.75,98.94999694824219,99.55999755859375,66.45928955078125,48628300
2003-06-16,99.95999908447266,101.69999694824219,99.80000305175781,101.66000366210938,67.86109161376953,36326300
2003-06-17,102.06999969482422,102.18000030517578,101.2300033569336,101.66000366210938,67.86109161376953,36801800
2003-06-18,101.29000091552734,102.13999938964844,101.0,101.56999969482422,67.80099487304688,35521000
2003-06-19,101.63999938964844,101.7300033569336,99.83999633789062,100.0199966430664,66.76632690429688,43551700
2003-06-20,100.38999938964844,100.5,99.41999816894531,99.44000244140625,66.61896514892578,41545000
2003-06-23,99.44999694824219,99.66000366210938,97.91999816894531,98.41999816894531,65.93560028076172,34237500
2003-06-24,98.22000122070312,99.08999633789062,98.0199966430664,98.5199966430664,66.00260925292969,36213600
2003-06-25,98.52999877929688,99.44000244140625,97.52999877929688,97.52999877929688,65.33936309814453,47743400
2003-06-26,97.77999877929688,98.9800033569336,96.95999908447266,98.80000305175781,66.19015502929688,33477300
2003-06-27,98.75,99.19000244140625,97.58000183105469,97.66000366210938,65.42642974853516,54208800
2003-06-30,98.22000122070312,98.66999816894531,97.47000122070312,97.62999725341797,65.4063491821289,33349000
2003-07-01,97.25,98.8499984741211,96.43000030517578,98.52999877929688,66.00927734375,51322800
2003-07-02,98.7699966430664,99.79000091552734,98.56999969482422,99.7699966430664,66.84000396728516,34662100
2003-07-03,99.06999969482422,99.8499984741211,97.9000015258789,98.73999786376953,66.14997100830078,30792800
2003-07-07,99.6500015258789,100.9000015258789,99.6500015258789,100.69999694824219,67.4630355834961,31391100
2003-07-08,100.5,101.29000091552734,100.16999816894531,101.1500015258789,67.76451110839844,30952500
2003-07-09,100.91999816894531,101.4000015258789,100.02999877929688,100.58000183105469,67.38265991210938,36528500
2003-07-10,99.83999633789062,100.04000091552734,98.62999725341797,99.30000305175781,66.52515411376953,49777700
2003-07-11,99.38999938964844,100.44999694824219,99.38999938964844,100.23999786376953,67.15489196777344,39976300
2003-07-14,101.19999694824219,101.9000015258789,100.44999694824219,100.7300033569336,67.48314666748047,42114900
2003-07-15,101.37999725341797,101.45999908447266,99.94999694824219,100.51000213623047,67.33578491210938,42573600
2003-07-16,100.80999755859375,100.87000274658203,99.2300033569336,99.91999816894531,66.94051361083984,39894200
2003-07-17,99.1500015258789,99.87999725341797,98.16000366210938,98.5,65.98918151855469,52253500
2003-07-18,99.0199966430664,99.80000305175781,98.45999908447266,99.51000213623047,66.66583251953125,35698100
2003-07-21,99.44999694824219,99.48999786376953,97.8499984741211,98.27999877929688,65.8418197631836,34786000
2003-07-22,98.69000244140625,99.41000366210938,97.91999816894531,99.16999816894531,66.43802642822266,49968300
2003-07-23,99.20999908447266,99.44999694824219,98.27999877929688,99.23999786376953,66.48497009277344,37275400
2003-07-24,99.98999786376953,100.33999633789062,98.37000274658203,98.48999786376953,65.98250579833984,40896200
2003-07-25,98.66000366210938,100.29000091552734,98.04000091552734,100.2300033569336,67.14820861816406,43241100
2003-07-28,100.37000274658203,100.9800033569336,99.66999816894531,99.86000061035156,66.9002914428711,34382800
2003-07-29,100.13999938964844,100.26000213623047,98.68000030517578,99.4000015258789,66.59210205078125,53472100
2003-07-30,99.5999984741211,99.75,98.93000030517578,99.16000366210938,66.43136596679688,28363300
2003-07-31,99.9800033569336,100.91000366210938,99.16999816894531,99.38999938964844,66.58541870117188,54937200
2003-08-01,99.19000244140625,99.52999877929688,98.23999786376953,98.51000213623047,65.99588012695312,49321000
2003-08-04,98.30999755859375,99.0,97.0,98.51000213623047,65.99588012695312,55214100
2003-08-05,98.41000366210938,98.76000213623047,96.33999633789062,96.41999816894531,64.59571075439453,61415600
2003-08-06,96.69000244140625,98.05999755859375,96.41999816894531,96.9800033569336,64.97090148925781,50096900
2003-08-07,97.16999816894531,98.06999969482422,96.76000213623047,98.0,65.65420532226562,43427400
2003-08-08,98.31999969482422,98.55000305175781,97.76000213623047,98.27999877929688,65.8418197631836,27357300
2003-08-11,98.26000213623047,99.04000091552734,97.83999633789062,98.6500015258789,66.08966827392578,34631400
2003-08-12,98.70999908447266,99.58999633789062,98.41999816894531,99.55000305175781,66.69263458251953,43285600
2003-08-13,99.81999969482422,99.8499984741211,98.52999877929688,99.04000091552734,66.35098266601562,36152000
2003-08-14,99.0999984741211,99.75,98.44999694824219,99.30999755859375,66.53184509277344,35525100
2003-08-15,99.36000061035156,99.79000091552734,99.12000274658203,99.62000274658203,66.73954010009766,12567000
2003-08-18,99.93000030517578,100.5999984741211,99.73999786376953,100.4800033569336,67.31566619873047,22873800
2003-08-19,100.69000244140625,100.94000244140625,100.0,100.86000061035156,67.57026672363281,37437700
2003-08-20,100.29000091552734,100.88999938964844,100.16000366210938,100.44999694824219,67.29557800292969,21295300
2003-08-21,101.05000305175781,101.5199966430664,100.4000015258789,100.7699966430664,67.50997161865234,46494200
2003-08-22,101.75,101.81999969482422,99.7300033569336,99.7699966430664,66.84000396728516,52040300
2003-08-25,99.70999908447266,100.83000183105469,99.27999877929688,99.93000030517578,66.94722747802734,23473000
2003-08-26,99.5,100.38999938964844,98.83000183105469,100.11000061035156,67.0677719116211,45065800
2003-08-27,100.05000305175781,100.36000061035156,99.56999969482422,100.13999938964844,67.08789825439453,18919500
2003-08-28,100.4000015258789,101.0,99.66000366210938,100.76000213623047,67.50325012207031,27402400
2003-08-29,100.61000061035156,101.4800033569336,100.4800033569336,101.44000244140625,67.95880889892578,28706600
2003-09-02,101.63999938964844,102.87999725341797,101.05000305175781,102.80000305175781,68.86995697021484,49419100
2003-09-03,103.02999877929688,103.69999694824219,102.77999877929688,103.36000061035156,69.2451400756836,44912400
2003-09-04,103.0999984741211,103.55000305175781,102.76000213623047,103.41000366210938,69.2785873413086,28381000
2003-09-05,102.94000244140625,103.55000305175781,102.4000015258789,102.83000183105469,68.8900375366211,31637300
2003-09-08,103.04000091552734,103.87999725341797,102.93000030517578,103.68000030517578,69.45945739746094,32632800
2003-09-09,103.37000274658203,103.45999908447266,102.68000030517578,103.0,69.00396728515625,35053200
2003-09-10,102.52999877929688,102.80000305175781,101.55000305175781,101.95999908447266,68.30718231201172,45904900
2003-09-11,102.0999984741211,102.76000213623047,101.83999633789062,102.26000213623047,68.50819396972656,38396300
2003-09-12,101.91000366210938,102.63999938964844,101.3499984741211,102.44999694824219,68.63542175292969,42524800
2003-09-15,102.5199966430664,102.62999725341797,101.94999694824219,102.08999633789062,68.39424896240234,21312800
2003-09-16,102.2300033569336,103.63999938964844,102.16999816894531,103.58000183105469,69.39249420166016,37892600
2003-09-17,103.4800033569336,103.79000091552734,103.05000305175781,103.37999725341797,69.25851440429688,31885800
2003-09-18,103.4000015258789,104.69999694824219,103.16999816894531,104.5999984741211,70.07581329345703,30243600
2003-09-19,104.2699966430664,104.5999984741211,103.4000015258789,103.66999816894531,69.71941375732422,34331600
2003-09-22,102.8499984741211,102.95999908447266,102.02999877929688,102.55000305175781,68.9662094116211,36677400
2003-09-23,102.58999633789062,103.29000091552734,102.36000061035156,102.94000244140625,69.22845458984375,32489200
2003-09-24,103.12000274658203,103.22000122070312,101.06999969482422,101.11000061035156,67.99775695800781,41694700
2003-09-25,101.41000366210938,101.87999725341797,100.19999694824219,100.27999877929688,67.4395980834961,52673100
2003-09-26,100.44000244140625,100.66000366210938,99.8499984741211,99.94999694824219,67.21765899658203,42914700
2003-09-29,100.30000305175781,100.98999786376953,99.79000091552734,100.93000030517578,67.876708984375,36771600
2003-09-30,100.4800033569336,100.76000213623047,99.25,99.94999694824219,67.21765899658203,70764500
2003-10-01,100.23999786376953,102.18000030517578,100.19999694824219,102.08000183105469,68.65007781982422,65797600
2003-10-02,101.93000030517578,102.55999755859375,101.62999725341797,102.44999694824219,68.89891052246094,44591500
2003-10-03,103.66999816894531,104.27999877929688,103.08000183105469,103.38999938964844,69.5311050415039,48806900
2003-10-06,103.4800033569336,103.98999786376953,103.19999694824219,103.86000061035156,69.84716033935547,20226500
2003-10-07,103.26000213623047,104.30999755859375,102.91000366210938,104.26000213623047,70.1161880493164,42602900
2003-10-08,104.33000183105469,104.38999938964844,103.41000366210938,104.0,69.94134521484375,30920800
2003-10-09,104.87999725341797,105.22000122070312,103.83000183105469,104.27999877929688,70.12962341308594,40066500
2003-10-10,104.2699966430664,104.5999984741211,103.91000366210938,104.56999969482422,70.32465362548828,22682800
2003-10-13,104.70999908447266,105.29000091552734,104.51000213623047,104.9000015258789,70.54658508300781,23825600
2003-10-14,104.80000305175781,105.43000030517578,104.36000061035156,105.2699966430664,70.79541778564453,38484400
2003-10-15,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,70.60710906982422,39021700
2003-10-16,104.68000030517578,105.7300033569336,104.6500015258789,105.41000366210938,70.88956451416016,32772200
2003-10-17,105.47000122070312,105.62999725341797,103.9800033569336,104.26000213623047,70.1161880493164,32790300
2003-10-20,104.44999694824219,105.04000091552734,103.94000244140625,105.04000091552734,70.6407241821289,27657000
2003-10-21,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,70.51968383789062,26729100
2003-10-22,104.02999877929688,104.19000244140625,103.19000244140625,103.54000091552734,69.6319808959961,33914500
2003-10-23,102.88999938964844,103.94999694824219,102.83999633789062,103.3499984741211,69.50418853759766,45830500
2003-10-24,102.83000183105469,103.58000183105469,102.18000030517578,103.58000183105469,69.65887451171875,51723600
2003-10-27,103.73999786376953,104.18000030517578,103.2699966430664,103.62999725341797,69.6925048828125,32460200
2003-10-28,103.9800033569336,105.1500015258789,103.81999969482422,105.04000091552734,70.6407241821289,34956200
2003-10-29,104.7699966430664,105.43000030517578,103.87000274658203,105.18000030517578,70.73489379882812,30955400
2003-10-30,105.79000091552734,105.97000122070312,104.80000305175781,105.4000015258789,70.88285064697266,39123100
2003-10-31,105.4000015258789,105.73999786376953,105.22000122070312,105.30000305175781,70.81559753417969,25761600
2003-11-03,105.75,106.61000061035156,105.70999908447266,105.98999786376953,71.27963256835938,37589300
2003-11-04,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,71.12493896484375,31421600
2003-11-05,105.48999786376953,105.97000122070312,104.9000015258789,105.83999633789062,71.17874145507812,33558800
2003-11-06,105.5999984741211,106.44000244140625,105.0999984741211,106.4000015258789,71.55537414550781,28392300
2003-11-07,106.63999938964844,106.72000122070312,105.56999969482422,105.61000061035156,71.02406311035156,31723200
2003-11-10,105.73999786376953,105.83999633789062,105.01000213623047,105.18000030517578,70.73489379882812,25530800
2003-11-11,105.08999633789062,105.33000183105469,104.80000305175781,105.1500015258789,70.7147216796875,26558600
2003-11-12,105.2300033569336,106.47000122070312,105.16000366210938,106.33000183105469,71.50828552246094,28000000
2003-11-13,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,71.52845001220703,29714800
2003-11-14,106.4000015258789,106.94999694824219,105.29000091552734,105.45999908447266,70.9232177734375,49158500
2003-11-17,104.91000366210938,105.13999938964844,104.04000091552734,104.93000030517578,70.56676483154297,44382100
2003-11-18,105.23999786376953,105.44999694824219,103.69999694824219,103.83999633789062,69.83370971679688,41155000
2003-11-19,104.02999877929688,105.01000213623047,103.91999816894531,104.72000122070312,70.42552185058594,29827000
2003-11-20,104.0,105.23999786376953,103.75,103.77999877929688,69.79336547851562,53578700
2003-11-21,104.23999786376953,104.33000183105469,103.62000274658203,104.20999908447266,70.08258056640625,30016000
2003-11-24,104.69000244140625,105.77999877929688,104.68000030517578,105.58999633789062,71.01063537597656,28906400
2003-11-25,105.7300033569336,106.41999816894531,105.44999694824219,105.98999786376953,71.27963256835938,37580000
2003-11-26,106.41999816894531,106.44999694824219,105.38999938964844,106.37000274658203,71.53518676757812,33053600
2003-11-28,106.27999877929688,106.66000366210938,106.19999694824219,106.44999694824219,71.58898162841797,10507500
2003-12-01,106.8499984741211,107.68000030517578,106.80000305175781,107.5999984741211,72.36237335205078,38699000
2003-12-02,107.37999725341797,107.7699966430664,107.06999969482422,107.33000183105469,72.1808090209961,35352000
2003-12-03,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,72.06647491455078,39078600
2003-12-04,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,72.36237335205078,36089500
2003-12-05,107.12000274658203,107.80000305175781,106.62000274658203,106.8499984741211,71.85799407958984,28824400
2003-12-08,106.73999786376953,107.63999938964844,106.68000030517578,107.56999969482422,72.34222412109375,32482900
2003-12-09,107.9000015258789,107.93000030517578,106.54000091552734,106.73999786376953,71.7840347290039,43596100
2003-12-10,106.7699966430664,106.9800033569336,105.95999908447266,106.7300033569336,71.77730560302734,36915400
2003-12-11,106.68000030517578,108.0999984741211,106.66999816894531,107.93000030517578,72.58432006835938,45304000
2003-12-12,107.97000122070312,108.19999694824219,107.38999938964844,108.13999938964844,72.72553253173828,34142200
2003-12-15,109.16999816894531,109.2300033569336,107.4800033569336,107.5999984741211,72.36237335205078,38693400
2003-12-16,107.68000030517578,108.5,107.5199966430664,108.16000366210938,72.73898315429688,32894200
2003-12-17,108.05999755859375,108.5,107.80000305175781,108.5,72.96764373779297,23198800
2003-12-18,108.55000305175781,109.7300033569336,108.38999938964844,109.72000122070312,73.78809356689453,29353100
2003-12-19,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,73.58267211914062,41465100
2003-12-22,108.79000091552734,109.66000366210938,108.77999877929688,109.66000366210938,74.09620666503906,27611300
2003-12-23,109.4800033569336,109.94999694824219,109.37999725341797,109.7300033569336,74.14353942871094,24741200
2003-12-24,109.5199966430664,109.87999725341797,109.43000030517578,109.62000274658203,74.06919860839844,8055800
2003-12-26,109.70999908447266,110.08000183105469,109.62999725341797,109.69999694824219,74.12324523925781,8308400
2003-12-29,110.0999984741211,111.2699966430664,109.77999877929688,111.16000366210938,75.10975646972656,22483700
2003-12-30,111.08999633789062,111.2699966430664,110.8499984741211,111.18000030517578,75.123291015625,19559500
2003-12-31,111.22000122070312,111.5199966430664,110.83999633789062,111.27999877929688,75.19084167480469,31501800
2004-01-02,111.73999786376953,112.19000244140625,110.7300033569336,111.2300033569336,75.15704345703125,38072300
2004-01-05,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,75.97461700439453,27959800
2004-01-06,112.16000366210938,112.7300033569336,112.0,112.55000305175781,76.0489730834961,20472800
2004-01-07,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,76.30572509765625,30170400
2004-01-08,113.25,113.41000366210938,112.7699966430664,113.37999725341797,76.60978698730469,36438400
2004-01-09,112.83000183105469,113.5,112.2699966430664,112.38999938964844,75.94085693359375,54084300
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,76.50165557861328,31564100
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,76.05572509765625,54239700
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,76.69084930419922,30112800
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,76.88008880615234,38408700
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,77.18411254882812,31922700
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,77.16383361816406,29863000
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,77.77197265625,30725000
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,77.56925964355469,29888500
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,77.31928253173828,44245300
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,78.29224395751953,30460600
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,77.4881591796875,35322800
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,76.6030044555664,52621300
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,76.67738342285156,60117100
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,76.67738342285156,30984400
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,77.00843048095703,38832400
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,76.88008880615234,25093500
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,76.25167083740234,39332600
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,76.4746322631836,37226800
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,77.332763671875,37216000
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,77.35305786132812,24851300
